nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-09-01 05:40:00,-130,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-09-01 05:40:00,-700,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-09-01 05:40:00,420,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-09-01 05:40:00,3330,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-09-01 05:40:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-09-01 05:40:00,450,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-09-01 05:40:00,1780,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-09-01 05:40:00,2610,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-09-01 05:40:00,1430,Status : Siaga 3
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-09-01 05:40:00,1350,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-09-01 05:40:00,1200,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-09-01 06:10:00,-70,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-09-01 05:50:00,750,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-09-01 01:00:29,5500,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-09-01 06:10:00,100,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-09-01 06:10:00,180,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-09-01 06:10:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-09-01 06:10:00,1680,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-09-01 06:10:00,1620,Status : Normal
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-09-01 06:10:00,-1880,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-09-01 06:10:00,520,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-09-01 06:10:00,-170,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-09-01 06:10:00,-570,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-09-01 06:10:00,420,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-09-01 06:10:00,3330,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-09-01 06:10:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-09-01 06:10:00,450,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-09-01 06:10:00,1780,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-09-01 06:10:00,2610,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-09-01 06:10:00,1410,Status : Siaga 3
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-09-01 06:10:00,1310,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-09-01 06:10:00,1200,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-09-01 06:40:00,-60,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-09-01 06:40:00,750,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-09-01 06:00:22,5500,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-09-01 06:40:00,100,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-09-01 06:40:00,180,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-09-01 06:40:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-09-01 06:40:00,1640,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-09-01 06:40:00,1620,Status : Normal
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-09-01 06:40:00,-1880,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-09-01 06:40:00,520,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-09-01 06:40:00,-130,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-09-01 06:40:00,-680,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-09-01 06:40:00,420,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-09-01 06:40:00,3330,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-09-01 06:40:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-09-01 06:40:00,450,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-09-01 06:40:00,1780,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-09-01 06:40:00,2610,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-09-01 06:40:00,1380,Status : Siaga 3
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-09-01 06:40:00,1280,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-09-01 06:40:00,1200,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-09-01 07:10:00,-70,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-09-01 07:00:00,750,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-09-01 06:00:22,5500,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-09-01 07:10:00,100,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-09-01 07:10:00,180,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-09-01 07:10:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-09-01 07:10:00,1600,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-09-01 07:10:00,1520,Status : Normal
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-09-01 07:10:00,-1870,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-09-01 07:10:00,530,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-09-01 07:10:00,-160,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-09-01 07:10:00,-690,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-09-01 07:10:00,420,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-09-01 07:10:00,3330,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-09-01 07:10:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-09-01 07:10:00,450,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-09-01 07:10:00,1780,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-09-01 07:10:00,2610,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-09-01 07:10:00,1340,Status : Siaga 3
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-09-01 07:10:00,1250,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-09-01 07:10:00,1200,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-09-01 07:40:00,-60,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-09-01 07:40:00,750,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-09-01 07:40:00,5510,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-09-01 07:40:00,100,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-09-01 07:40:00,180,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-09-01 07:40:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-09-01 07:40:00,1590,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-09-01 07:40:00,1590,Status : Normal
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-09-01 07:40:00,-1860,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-09-01 07:40:00,520,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-09-01 07:40:00,-170,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-09-01 07:40:00,-660,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-09-01 07:40:00,420,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-09-01 07:40:00,3330,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-09-01 07:40:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-09-01 07:40:00,450,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-09-01 07:40:00,1780,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-09-01 07:40:00,2610,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-09-01 07:40:00,1310,Status : Siaga 3
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-09-01 07:40:00,1210,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-09-01 07:40:00,1200,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-09-01 08:00:00,-60,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-09-01 08:10:00,750,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-09-01 08:10:00,5510,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-09-01 08:10:00,100,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-09-01 08:10:00,180,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-09-01 08:10:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-09-01 08:10:00,1640,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-09-01 08:10:00,1630,Status : Normal
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-09-01 08:10:00,-1850,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-09-01 08:10:00,520,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-09-01 08:10:00,-120,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-09-01 08:10:00,-650,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-09-01 08:10:00,420,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-09-01 08:00:00,3330,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-09-01 08:10:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-09-01 08:10:00,450,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-09-01 08:10:00,1780,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-09-01 08:10:00,2620,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-09-01 08:10:00,1310,Status : Siaga 3
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-09-01 08:10:00,1230,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-09-01 08:10:00,1200,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-09-01 08:40:00,-60,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-09-01 08:40:00,750,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-09-01 08:40:00,5510,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-09-01 08:40:00,100,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-09-01 08:40:00,180,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-09-01 08:40:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-09-01 08:40:00,1650,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-09-01 08:40:00,1620,Status : Normal
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-09-01 08:40:00,-1840,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-09-01 08:40:00,520,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-09-01 08:40:00,-140,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-09-01 08:40:00,-500,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-09-01 08:40:00,420,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-09-01 08:40:00,3330,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-09-01 08:40:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-09-01 08:40:00,450,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-09-01 08:40:00,1780,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-09-01 08:40:00,2620,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-09-01 08:40:00,1310,Status : Siaga 3
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-09-01 08:40:00,1200,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-09-01 08:40:00,1200,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-09-01 09:10:00,-60,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-09-01 09:10:00,750,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-09-01 09:10:00,5510,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-09-01 09:10:00,100,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-09-01 09:10:00,180,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-09-01 09:10:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-09-01 09:10:00,1670,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-09-01 09:10:00,1650,Status : Normal
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-09-01 09:10:00,-1840,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-09-01 09:10:00,510,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-09-01 09:10:00,-190,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-09-01 09:10:00,-500,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-09-01 09:10:00,420,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-09-01 09:10:00,3330,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-09-01 09:10:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-09-01 09:10:00,450,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-09-01 09:10:00,1780,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-09-01 09:10:00,2620,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-09-01 09:10:00,1310,Status : Siaga 3
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-09-01 09:10:00,1230,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-09-01 09:10:00,1200,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-09-01 09:40:00,-70,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-09-01 09:40:00,750,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-09-01 09:40:00,5510,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-09-01 09:40:00,100,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-09-01 09:40:00,190,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-09-01 09:40:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-09-01 09:40:00,1690,Status : Normal
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-09-01 09:40:00,1670,Status : Normal
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-09-01 09:30:00,-1830,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-09-01 09:40:00,510,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-09-01 09:40:00,-130,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-09-01 09:40:00,-470,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-09-01 09:40:00,420,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-09-01 09:40:00,3330,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-09-01 09:40:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-09-01 09:40:00,450,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-09-01 09:40:00,1790,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-09-01 09:40:00,2620,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-09-01 09:40:00,1310,Status : Siaga 3
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-09-01 09:40:00,1210,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-09-01 09:40:00,1200,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-09-01 10:10:00,-70,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-09-01 10:10:00,750,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-09-01 10:10:00,5510,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-09-01 10:10:00,100,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-09-01 10:10:00,190,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-09-01 10:10:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-09-01 10:10:00,1710,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-09-01 10:10:00,1690,Status : Normal
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-09-01 10:10:00,-1820,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-09-01 10:10:00,510,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-09-01 10:00:00,-140,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-09-01 10:10:00,-510,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-09-01 10:10:00,420,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-09-01 10:10:00,3330,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-09-01 10:10:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-09-01 10:10:00,450,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-09-01 10:10:00,1790,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-09-01 10:10:00,2630,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-09-01 10:10:00,1310,Status : Siaga 3
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-09-01 10:10:00,1230,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-09-01 10:10:00,1200,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-09-01 10:40:00,-70,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-09-01 10:40:00,750,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-09-01 10:40:00,5510,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-09-01 10:40:00,100,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-09-01 10:40:00,200,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-09-01 10:40:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-09-01 10:40:00,1750,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-09-01 10:40:00,1710,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-09-01 10:40:00,-1810,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-09-01 10:40:00,520,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-09-01 10:40:00,-140,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-09-01 10:40:00,-490,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-09-01 10:40:00,420,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-09-01 10:40:00,3330,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-09-01 10:40:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-09-01 10:40:00,450,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-09-01 10:40:00,1800,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-09-01 10:40:00,2630,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-09-01 10:40:00,1310,Status : Siaga 3
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-09-01 10:30:00,1210,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-09-01 10:40:00,1200,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-09-01 11:10:00,-60,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-09-01 11:10:00,750,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-09-01 11:10:00,5510,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-09-01 11:10:00,100,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-09-01 11:10:00,210,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-09-01 11:10:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-09-01 11:10:00,1760,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-09-01 11:10:00,1700,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-09-01 11:10:00,-1800,Status : Normal
PS. Pesanggrahan,Pesanggrahan,-6.397111,106.771825,2019-09-01 11:10:00,510,Status : Normal
PS. Angke Hulu,Angke,-6.220047,106.694137,2019-09-01 11:10:00,-140,Status : Normal
Pompa Tanjungan,Tanjungan,-6.106601,106.725045,2019-09-01 11:10:00,-530,Status : Normal
PS. Sunter Hulu,Sunter,-6.31792,106.920901,2019-09-01 11:10:00,420,Status : Normal
PA. Pulo Gadung,Sunter,-6.191,106.904194,2019-09-01 11:10:00,3330,Status : Normal
Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,2019-09-01 11:10:00,0,Status : Normal
PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,2019-09-01 11:10:00,450,Status : Normal
Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,2019-09-01 11:10:00,1800,Status : Normal
P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2019-09-01 11:10:00,2630,Status : Siaga 3
P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,2019-09-01 11:10:00,1310,Status : Siaga 3
P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,2019-09-01 11:10:00,1230,Status : Normal
P.A. Hek,Kali Baru Timur,-6.287305,106.87063,2019-09-01 11:10:00,1200,Status : Siaga 3
PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,2019-09-01 11:40:00,-70,Status : Normal
PS. Depok,Ciliwung,-6.400514,106.832143,2019-09-01 11:40:00,750,Status : Normal
PA. Manggarai,Ciliwung,-6.207825,106.848458,2019-09-01 11:40:00,5510,Status : Normal
PS. Krukut Hulu,Krukut,-6.3439,106.798874,2019-09-01 11:40:00,100,Status : Normal
Pompa Cideng,Krukut,-6.173271,106.806351,2019-09-01 11:40:00,230,Status : Normal
P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2019-09-01 11:40:00,2400,Status : Normal
P.A. Marina Ancol ,Laut,-6.125585,106.830154,2019-09-01 11:40:00,1750,Status : Siaga 3
Pompa Pasar Ikan,Laut,-6.126132,106.809783,2019-09-01 11:40:00,1720,Status : Siaga 3
P.A. Pluit,Waduk Pluit,-6.10907603055,106.796648987,2019-09-01 11:40:00,-1790,Status : Normal
